Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
13142,13261987,TudorDB,"2025-01-26 13:41:27",0.74401,1,tudordb
13143,13262035,"Kusuma Ningrat","2025-01-26 14:00:46",0.74401,1,kusumaningrat
13144,13268196,"syed ali jafri","2025-01-28 08:11:02",0.74401,3,syedalijafri
13145,13269285,HarryP423,"2025-01-28 14:40:30",0.74401,1,harryp423
13146,10082966,"Ariel Costas","2025-01-28 15:13:09",0.74401,1,arielcostas
13147,13260115,"Kirill #19","2025-01-28 19:46:39",0.74401,7,elkisl
13148,13272087,"Prita Noviana","2025-01-29 10:17:03",0.74401,1,pritanoviana
13149,13279408,"tsukasa kawata","2025-01-31 12:29:35",0.74401,1,tsukasakawata
13150,13282791,KHYKYH,"2025-02-01 08:25:41",0.74401,1,khykyh
13151,13287154,"Allan Zhang #2","2025-02-02 14:59:27",0.74401,2,allanwzhang
13152,13293936,Marietsie,"2025-02-04 09:43:23",0.74401,2,marietsie
13153,12450692,lywoo0912,"2025-02-05 10:17:04",0.74401,1,lywoo0912
13154,13299929,"Skylar Ehrling","2025-02-05 13:41:07",0.74401,1,skylarehrling
13155,13300829,MyselfAK10,"2025-02-05 18:02:56",0.74401,1,myselfak10
13156,13303131,dutta_Udit,"2025-02-06 09:40:49",0.74401,4,duttaudit
13157,13305828,"Divyanshu Kannaujiya !!","2025-02-06 19:56:58",0.74401,1,divyanshukannaujiya
13158,13306722,"Mia Escoto","2025-02-07 02:44:59",0.74401,1,miaescoto
13159,13307638,liaona,"2025-02-07 07:39:05",0.74401,1,liaona
13160,13308616,"M Kaustubh","2025-02-07 12:08:44",0.74401,1,kaushi00
13161,13319741,"Fkametron 2","2025-02-10 08:57:31",0.74401,2,fkametron2
13162,13320778,"William Jolivet","2025-02-10 12:57:15",0.74401,1,williamjolivet
13163,13323331,"Michael Zhou #2","2025-02-11 02:19:06",0.74401,2,kylecaillou
13164,13329878,YNmiao,"2025-02-12 09:40:00",0.74401,1,ynmiao
13165,13330622,"nyghtfullv2 a","2025-02-12 12:55:03",0.74401,1,nyghtfullv2a
13166,13335193,"Satyam Gupta,Data Science Enthusiast","2025-02-13 10:36:00",0.74401,1,guptasatyam
13167,13342768,"Md. Latifur Rahman Rafi","2025-02-14 15:15:30",0.74401,1,latifurrafi
13168,5027970,"satej deshpande","2025-02-18 08:38:44",0.74401,1,satejdeshpande
13169,13363636,"Araki Ryuto","2025-02-19 04:43:12",0.74401,1,arakiryuto
13170,13366693,rmyyyyy,"2025-02-19 12:40:18",0.74401,1,rmyyyyy
13171,13370136,"Isabel Vacas","2025-02-19 16:50:03",0.74401,1,isabelvacas
13172,13384389,hiramon,"2025-02-21 23:36:12",0.74401,1,hiramon
13173,13389316,"Zen Nightshade","2025-02-24 07:27:32",0.74401,2,zennightshade
13174,13399643,klsdeola,"2025-03-04 13:33:30",0.74401,3,klsdeola
13175,13400485,ChrisCCLC,"2025-02-25 16:10:01",0.74401,1,chriscclc
13176,13402841,"Huy Dang #2","2025-02-26 04:56:10",0.74401,4,huydang397
13177,13348250,"Maciej K","2025-02-27 22:16:32",0.74401,2,maciejk25
13178,13418025,"Brock Scoggin","2025-02-28 18:49:13",0.74401,1,brockscoggin
13179,13426311,shine198827,"2025-03-02 13:57:42",0.74401,1,shine198827
13180,13430139,alps40411,"2025-03-03 09:57:45",0.74401,1,alps40411
13181,13434983,"Mehmet Can Arslan","2025-03-04 03:06:45",0.74401,1,marder2077
13182,13437916,"wu xunn","2025-03-04 14:01:11",0.74401,2,wuxunn
13183,11639318,kimminsu123123,"2025-03-05 01:18:09",0.74401,2,kimminsu123123
13184,13441096,ParkWoojin1293,"2025-03-05 01:18:22",0.74401,2,parkwoojin1293
13185,13441088,hu230514,"2025-03-05 01:18:26",0.74401,2,hu230514
13186,13442367,"YVONNE HO 0728","2025-03-05 05:55:34",0.74401,1,yvonneho0728
13187,13183718,MoKiXxX,"2025-01-06 20:25:22",0.74162,2,mokixxx
13188,13193330,"Sasidhar Sanapala","2025-01-07 13:33:11",0.74162,1,sasidharsanapala
13189,13196731,JankikiranPatil,"2025-01-08 10:58:08",0.74162,1,jankikiranpatil
13190,13204215,Yic_L_gg,"2025-01-10 11:18:18",0.74162,1,yiclgg
13191,12467586,"Julius Thunström","2025-01-11 00:57:59",0.74162,2,juliusthunstrm
13192,13209085,"Thanat #2","2025-01-12 02:13:13",0.74162,1,thanat13x
13193,13215187,サイバーボランティア,"2025-01-14 19:02:46",0.74162,5,kawamo
13194,13222561,"Kengo Wada","2025-01-15 17:23:35",0.74162,1,kengowada
13195,13231377,ByeonWoojung,"2025-02-22 08:06:40",0.74162,2,byeonwoojung
13196,13230789,TheHighBeing,"2025-01-18 07:33:13",0.74162,6,thehighbeing
13197,13233606,jst3t,"2025-01-19 01:09:47",0.74162,1,jstetter
13198,13233785,"Yoshiki Shima","2025-02-04 23:53:17",0.74162,2,yoshikishima
13199,13244707,"Tohubar Hossain","2025-01-22 01:56:51",0.74162,1,tohubarhossain
13200,13247891,"Mason Palmer","2025-01-22 19:32:35",0.74162,1,masonpalmer2
13201,13248817,"super power","2025-01-23 03:38:50",0.74162,2,superpower1
13202,13248818,Sunnnn,"2025-01-23 03:39:00",0.74162,2,sunnnnjeong
13203,13248824,aASSDDDA,"2025-01-23 03:40:12",0.74162,2,aassddda
13204,13248825,CHOIHWANGJUN,"2025-01-23 03:40:25",0.74162,2,choihwangjun
13205,13248826,"JEON SEOKHYEON","2025-01-23 03:40:50",0.74162,2,jeonseokhyeon
13206,9710680,gominseong96,"2025-01-23 03:41:14",0.74162,2,gominseong96
13207,13248829,"Irena 01","2025-01-23 03:41:24",0.74162,4,irena01
13208,13248823,dowony,"2025-01-23 03:41:27",0.74162,2,dowony
13209,13248822,laum,"2025-01-23 03:41:40",0.74162,2,smflgflf
13210,13248828,"minji #3","2025-01-23 03:42:54",0.74162,3,imminji
13211,13248845,kimminjeong,"2025-01-23 03:44:46",0.74162,2,kimminjeong2
13212,13251764,"Rafael Ramos de Magalhães Barbalho","2025-01-23 19:20:29",0.74162,1,rafaelbarbalho
13213,13253119,"LUIS ANDRES ARIAS","2025-01-23 22:49:48",0.74162,1,luisandresarias
13214,13258253,ml_kinteh,"2025-01-25 12:23:50",0.74162,1,mlkinteh
13215,13258752,尾坂賢一,"2025-01-25 17:21:52",0.74162,3,chiro8901
13216,13253232,woochanOH,"2025-01-26 02:10:04",0.74162,4,woochanoh
13217,13261015,Task_test,"2025-01-26 07:20:59",0.74162,1,tasktest
13218,13261109,"Emin Çağan Apaydın","2025-01-26 08:11:10",0.74162,1,eminaanapaydn
13219,13265476,"Harmanjot Kaur #2","2025-01-27 13:26:00",0.74162,1,harmanjot26
13220,11851470,文刀家方方土,"2025-01-27 14:21:27",0.74162,1,liujiakun
13221,13270784,ahnjundaramG,"2025-01-29 01:19:30",0.74162,1,junhyeokahn
13222,13271656,"Joseph Bae","2025-01-29 07:34:27",0.74162,1,jdyn90
13223,13273376,"Shalini Mishra #2","2025-01-29 18:01:13",0.74162,2,shalinimishra31
13224,13273606,"[Deleted] 31207d25-5cb5-4bd9-81fb-47f1ce91cadd","2025-01-29 19:17:54",0.74162,2,del=e47e60f991d5334f
13225,13274330,hey_mister,"2025-01-30 01:43:27",0.74162,1,heymister
13226,13275546,катюша,"2025-01-30 11:06:35",0.74162,3,l890016
13227,12866107,Wilden,"2025-01-30 12:46:35",0.74162,1,wilden
13228,13276434,min_suk,"2025-01-30 15:54:27",0.74162,10,minsuk
13229,13286754,"Masayuki Ogawa","2025-02-02 12:35:54",0.74162,1,masabach
13230,13289765,"Toru Nishizawa #2","2025-02-03 09:04:07",0.74162,1,torugeekers
13231,13291925,Eric12354,"2025-02-03 18:52:19",0.74162,1,eric12354
13232,13291941,njohnson936639,"2025-02-03 18:58:59",0.74162,1,njohnson936639
13233,13293199,"Saquib Tanzeem","2025-02-04 04:13:40",0.74162,1,saquibtanzeem
13234,13293425,"Rahul Yatham","2025-02-04 05:42:18",0.74162,1,rahulyatham
13235,9512878,unshunlee,"2025-02-04 12:19:58",0.74162,1,unshunlee
13236,13302075,"Ananya Hari Narain","2025-02-06 03:34:29",0.74162,1,ananya5
13237,13302242,fubenshuo,"2025-02-06 04:48:57",0.74162,1,fubenshuo
13238,13331175,shriroiinu,"2025-02-12 15:12:57",0.74162,1,shriroiinu
13239,13335215,"Chhavi Vj","2025-02-13 10:43:40",0.74162,1,chhavivj
13240,11452132,"Ronit Shah16","2025-02-14 10:58:18",0.74162,1,ronitshah16
13241,13348237,"Sydney Horan","2025-02-15 20:38:56",0.74162,1,sydneyhoran
13242,13354279,"Jorge Rosas","2025-02-17 09:18:47",0.74162,1,jorgerosas
13243,11194834,"Ashish Khare","2025-02-17 15:42:50",0.74162,1,ashishk1331
13244,13361789,"Naveen Kumar #18","2025-02-19 09:28:46",0.74162,2,naveen0690
13245,7097334,LINYUE17,"2025-02-19 08:09:43",0.74162,1,linyue17
13246,13111081,NM_SJSU,"2025-02-21 06:29:45",0.74162,1,nmsjsu
13247,13380929,"Gan y ju","2025-02-21 12:34:38",0.74162,2,ganyju
13248,13389287,"Abhishek Kumar #44","2025-02-23 06:03:38",0.74162,1,kr48abhi
13249,13393533,Tzuyuna,"2025-02-24 08:20:01",0.74162,1,tzuyuna
13250,13396449,"Jiyoung Yun","2025-02-25 02:32:32",0.74162,3,jiyoungyun2025
13251,13397274,"Sid Shankar_098","2025-02-25 02:53:07",0.74162,1,sidshankar098
13252,13397539,"Tominaga Sei","2025-02-25 04:57:24",0.74162,1,tominagasei
13253,13398720,ushunn,"2025-02-26 13:22:07",0.74162,3,ushunn
13254,12310666,"Shashwat Dubey","2025-02-25 14:32:37",0.74162,1,shashwatdubey12
13255,13402179,"shiryu #2","2025-02-26 01:42:19",0.74162,1,sugi30
13256,13402546,"Luis Cruz #2","2025-02-26 03:16:39",0.74162,1,luisicruz
13257,13411208,"Phong Nguyễn Thanh","2025-02-28 04:53:38",0.74162,2,phongnguyenthanh1906
13258,13420398,"Anson Tong","2025-03-01 08:32:37",0.74162,1,at9121
13259,13421700,Kirammi,"2025-03-01 14:31:28",0.74162,3,kirammi
13260,13422061,"Marchie Port","2025-03-01 15:22:48",0.74162,1,marchieport
13261,13424720,VikkiZZ,"2025-03-02 06:55:24",0.74162,1,xxiaofanzhao
13262,13427687,Lukaxs,"2025-03-02 20:55:21",0.74162,2,lukaxs
13263,13429821,pppetao,"2025-03-03 08:49:00",0.74162,1,pppetao
13264,13430007,"Li Weisong","2025-03-03 09:27:26",0.74162,1,liweisong
13265,13430179,"Олег Скрипченко","2025-03-03 10:40:15",0.74162,4,cheff31
13266,10063827,"Yan XH","2025-03-03 12:06:13",0.74162,3,yanxuanhui
13267,13430675,MaheswaraReddyYarram,"2025-03-03 12:04:19",0.74162,1,maheswarareddyyarram
13268,13432393,"rauan adilgazin","2025-03-03 17:37:58",0.74162,1,rauanadilgazin
13269,13437961,"Almukhan Omarov","2025-03-04 13:08:24",0.74162,3,almukhanomarov
13270,13440152,"Santiago Martinez #2","2025-03-04 19:56:49",0.74162,1,santiagomartinezm15
13271,13440307,"abu-dahbi plaza","2025-03-04 20:35:40",0.74162,1,aiaruseilkhanova
13272,13191981,"Dayı DAYIOGLU","2025-01-07 06:22:47",0.73923,1,daydayioglu
13273,13192042,yxuand,"2025-01-07 06:41:09",0.73923,1,yxuand
13274,13192619,Grace_Mwendeh,"2025-01-07 10:10:37",0.73923,1,gracemwendeh
13275,9087538,kokohe,"2025-01-08 08:40:01",0.73923,1,kokohe
13276,11463501,"Tamaki Morinaga","2025-01-08 11:57:14",0.73923,1,tamakimorinaga
13277,12524553,"Irfan Siddiq","2025-01-21 17:06:10",0.73923,7,irfansiddiq
13278,13202081,"Ayushman Raghuvanshi","2025-01-09 19:22:09",0.73923,1,ayushmanraghuvanshi
13279,13205076,"Hashmatullah Asady","2025-01-10 15:20:31",0.73923,1,hashmatullahasady
13280,13212789,Kk_buhekele,"2025-01-13 07:18:26",0.73923,1,kkbuhekele
13281,13212206,"ys you","2025-01-13 07:59:03",0.73923,1,y718syou
13282,13228504,Rubyyyyyyy,"2025-01-17 09:26:37",0.73923,7,rubyyyyyyy
13283,13230772,sojiromiura,"2025-01-18 02:05:45",0.73923,1,sojiromiura
13284,13234136,"KNK Yamamoto","2025-01-19 06:21:16",0.73923,1,knkyamamoto
13285,9754680,Kaori_1130,"2025-01-20 15:22:06",0.73923,10,kaori1130
13286,13247493,浅野翔伍,"2025-01-31 14:36:46",0.73923,26,shogo0505
13287,10138568,"GOKUL VASU","2025-01-24 16:32:21",0.73923,1,gokulvasu
13288,13258118,"Amanda Lee","2025-01-25 10:30:07",0.73923,1,amandaaljy
13289,13273934,"Ji K-P","2025-01-29 21:17:11",0.73923,1,jkimpo
13290,13274701,"Kota Ino","2025-01-30 04:24:15",0.73923,1,kotaino
13291,13262165,bluecard,"2025-01-30 10:30:39",0.73923,11,bluecard
13292,13277853,uuuuuuuu,"2025-01-31 03:39:12",0.73923,2,uuuuuuuuuuuuuto
13293,13280039,ハヤシセイヤ,"2025-01-31 14:36:17",0.73923,1,hseiya
13294,13280065,はんだカエル,"2025-01-31 14:42:50",0.73923,1,yoshino0312
13295,13280139,"Роман Соколов","2025-02-26 13:17:40",0.73923,2,raig100
13296,13286213,田邉蒼太,"2025-02-03 14:17:41",0.73923,7,yosikenn
13297,13286355,"no noob","2025-02-02 10:07:27",0.73923,1,nonoob
13298,13291614,"Pasquale Valentino","2025-02-04 16:52:37",0.73923,2,pasqualevalentino
13299,13296942,"Etiemana Ukitetu","2025-02-04 22:11:44",0.73923,1,etiemanaukitetu
13300,13299731,shimson7,"2025-02-05 12:53:22",0.73923,1,shimson7
13301,13300933,"Evandro C. Severgnini","2025-02-05 18:38:36",0.73923,1,evandrocsevergnini
13302,13303073,Dread_phoenix005,"2025-02-06 09:31:45",0.73923,2,dreadphoenix005
13303,13306657,"Soowan Park","2025-02-07 02:21:13",0.73923,1,parksoowan
13304,13310000,SATYAMISHRA8,"2025-02-07 17:04:53",0.73923,1,satyamishra8
13305,13312444,Atharvasj07,"2025-02-08 09:02:45",0.73923,2,atharvasj07
13306,13314259,"JYOTIRMAN BEHERA","2025-02-08 16:56:21",0.73923,1,jyotirmanbehera
13307,13225459,Chuckdfs,"2025-02-09 02:12:54",0.73923,5,chuckdfs
13308,13316696,"Levon Aghakaryan","2025-02-09 12:44:42",0.73923,1,levonaghakaryan
13309,13320805,"Nitish Kumar #8","2025-02-10 16:01:09",0.73923,2,iamnitishsah
13310,13325270,"Prakash Tutika","2025-02-11 11:07:54",0.73923,1,prakashtutika
13311,13347949,"K214600 Farhan Ahmed","2025-02-15 18:28:44",0.73923,1,k214600farhanahmed
13312,13349892,"ebru #2","2025-02-17 09:20:37",0.73923,6,ebrukilic
13313,13353937,増田良亮,"2025-02-17 07:48:47",0.73923,2,ryosuke0814
13314,13358960,"Aakash Tadhani88","2025-02-18 06:42:54",0.73923,1,aakashtadhani88
13315,13359560,kator0v0c,"2025-02-18 08:57:24",0.73923,1,kator0v0c
13316,5033927,"Ashwin Ram kumar","2025-02-18 22:32:08",0.73923,1,ashrk1997
13317,13373168,"iwan an","2025-02-20 04:46:04",0.73923,1,iwanan
13318,13380257,Jialing,"2025-02-21 08:27:57",0.73923,1,saltedpotato
13319,13384605,"Ananda Aikaal Aulia Putra","2025-02-22 01:17:45",0.73923,1,anandaaikaal
13320,13389378,"[Deleted] 92f1f907-0e27-4fe0-8a0c-e19e19605952","2025-02-23 06:39:19",0.73923,1,del=a8c80ad2b00baaa2
13321,13389777,"Ukamaka Azode","2025-02-23 09:44:28",0.73923,2,ukamakaazode
13322,13396591,EvgenIIcoder,"2025-02-24 22:10:28",0.73923,1,evgeniicoder
13323,13409070,"Masashi. O","2025-02-27 07:53:51",0.73923,2,masogi98
13324,13406205,Saksham@124,"2025-02-27 09:14:56",0.73923,2,saksham124
13325,13432912,"ronny muthomi","2025-03-03 19:46:40",0.73923,1,ronnymuthomi
13326,13156222,"Charis Prose","2025-03-04 02:50:30",0.73923,1,charisprose
13327,13435700,"Emma O'Donnell","2025-03-04 05:43:42",0.73923,1,emmaodo
13328,11529487,Genoboe,"2025-01-06 12:29:41",0.73684,4,genoboe
13329,13210606,Franran,"2025-01-12 16:16:00",0.73684,10,franran
13330,13217927,WONJUNLEE90,"2025-01-14 12:50:40",0.73684,1,wonjunlee90
13331,13219727,"Brandon Kirincich","2025-01-15 01:38:31",0.73684,4,brandonkirincich
13332,13222964,"Дмитрий Михайлов","2025-01-15 20:26:16",0.73684,1,dmihser
13333,13225955,"Parav Gupta","2025-01-16 13:39:25",0.73684,1,paravgupta7
13334,13174049,"Tal Jorno","2025-01-16 14:45:36",0.73684,1,taljorno
13335,13162196,"Omri Roter","2025-01-16 19:31:19",0.73684,11,omriroter
13336,13094731,"Svystun Kyrylo","2025-01-18 10:55:00",0.73684,1,skyrylo
13337,13232959,"Nikhil Sagar","2025-01-18 17:31:21",0.73684,1,nikhil18sagar
13338,13247651,Living_through,"2025-01-22 18:00:58",0.73684,2,livingthrough
13339,13256648,"Sam Caton","2025-01-24 21:22:45",0.73684,1,samcaton
13340,13261102,"Fatemeh Pashazadeh","2025-01-26 08:19:09",0.73684,4,fatemehpashazadeh
13341,13263969,"Lucas Laraia","2025-01-27 04:29:03",0.73684,1,lucaslaraia
13342,8258854,"Brian Ketelboeter","2025-01-28 23:26:07",0.73684,3,brianketelboeter
13343,13255643,"Pranav Deshpande #2","2025-01-29 08:36:52",0.73684,1,pranav2905
13344,13278557,Dheerov,"2025-01-31 07:38:25",0.73684,3,dheerov
13345,13280167,Maxpower6666,"2025-01-31 15:12:28",0.73684,1,maxpower6666
13346,13282821,"Raphael Tsimbo","2025-02-01 08:33:02",0.73684,1,raphaeltsimbo
13347,13288448,"Mahmoud Nasser_001","2025-02-03 00:27:15",0.73684,1,mahmoudnasser001
13348,13289997,"MEHDI DINARI","2025-02-03 09:52:21",0.73684,1,mehdidinari
13349,13294975,"Kaan #4","2025-02-04 12:33:40",0.73684,1,kaank0
13350,13295471,andreupuy,"2025-02-04 15:37:55",0.73684,7,andreupuy
13351,13300813,YicongShen,"2025-02-05 17:58:22",0.73684,1,yicongshen
13352,13306252,JinxinWuu,"2025-02-06 23:05:14",0.73684,1,jinxinwuu
13353,13317512,"Elif(Vera) Kurt","2025-02-09 17:06:53",0.73684,1,elifverakurt
13354,13329743,JoyZhu0359,"2025-02-18 08:00:23",0.73684,5,joyzhu0359
13355,13335219,"Varun Vasisht","2025-02-13 10:45:06",0.73684,1,viaanvasisht
13356,13351463,"Arqam Ghauri","2025-02-16 16:49:05",0.73684,1,arqamghauri
13357,13362467,"Jiayou(Rick) Liang","2025-02-18 22:48:46",0.73684,2,jiayourickliang
13358,13370501,"Manoj Kumar Ciricilla","2025-02-19 18:06:31",0.73684,2,manojkumarciricilla
13359,13373632,bbanghoon,"2025-02-20 06:20:46",0.73684,1,bbanghoon
13360,13382904,"Artur Usenov","2025-02-21 17:24:56",0.73684,1,arturusenov
13361,13389587,wqh6725,"2025-02-23 12:13:38",0.73684,5,wqh6725
13362,13395562,"Gijs van Seeventer","2025-02-24 16:37:53",0.73684,1,gijsvanseeventer
13363,13417336,"Sujata Surendranathan","2025-03-01 13:37:46",0.73684,2,sujatasurendranathan
13364,13424949,cyrper,"2025-03-02 07:57:22",0.73684,1,cyrper
13365,13422649,"Emanuele Muzio","2025-03-02 13:51:20",0.73684,13,emanuelemuzio
13366,13427458,"Moon Light","2025-03-02 19:22:21",0.73684,1,moonlight1501
13367,13427468,"Zhaina Yerzhanova","2025-03-02 19:24:22",0.73684,1,zhainayerzhanova
13368,13428948,"Indu Lekha999","2025-03-03 05:07:14",0.73684,1,indulekha999
13369,13436492,"WANG Xueqing1","2025-03-04 07:59:31",0.73684,1,wangxueqing1
13370,13438128,"Jain Kim","2025-03-04 13:27:25",0.73684,1,jainkim
13371,9838519,BlueMoonGuy,"2025-03-05 10:51:31",0.73684,1,bluemoonguy
13372,12753747,"Supriya Sawant25","2025-01-09 14:29:11",0.73444,3,supriyasawant25
13373,13203467,朱善哲zsz,"2025-01-10 07:16:03",0.73444,1,unicornzsz
13374,13207984,KoenigLudolf,"2025-01-11 15:23:30",0.73444,2,maximiliangre
13375,13209868,"ziyue wang","2025-01-12 09:27:17",0.73444,1,ziyue24
13376,13217849,"Sahdev Saini","2025-01-14 12:25:29",0.73444,1,sahdevsaini
13377,13193032,J.hayato,"2025-01-17 01:32:23",0.73444,2,jhayato
13378,13248247,"Ximena Chicas","2025-01-22 22:38:57",0.73444,1,ximenachicas
13379,13248428,"HECTOR ANLEU ","2025-01-23 00:20:03",0.73444,1,hectoranleu
13380,13248430,"jmls lopez","2025-01-23 00:20:26",0.73444,1,jmlslopez
13381,13248433,Fran2002,"2025-01-23 00:23:17",0.73444,1,fran2002
13382,13251335,SantoshKrGupta123454,"2025-01-23 16:50:21",0.73444,1,santoshkrgupta123454
13383,13227927,"Hirotaka Iwasawa","2025-01-25 14:33:29",0.73444,4,hirotakaiwasawa
13384,13270167,"Prafulla Kumar Roy","2025-02-01 16:43:28",0.73444,4,pkr130902
13385,13251862,"Ricardo Caravana","2025-01-28 20:41:05",0.73444,3,ricardocaravana
13386,13272103,"竹内 徹","2025-01-29 10:23:30",0.73444,1,takepon2000
13387,13290960,"Md Aarif7","2025-02-03 14:25:49",0.73444,1,mdaarif7
13388,13292616,"Kyle Ryker","2025-02-04 03:59:06",0.73444,10,kyleryker
13389,13293048,"Yohan Peter","2025-02-04 03:27:21",0.73444,1,yohanpeter
13390,12052290,"Aviad Becker","2025-02-04 22:22:43",0.73444,5,aviadbecker
13391,13297411,"LIM KANGMIN0429","2025-02-05 03:25:27",0.73444,5,limkangmin0429
13392,13296601,"Jennifer Beck","2025-02-05 16:52:32",0.73444,2,jenniferbeck
13393,13306909,gurunshong,"2025-02-07 03:48:18",0.73444,1,gurunshong
13394,13313704,camellia_gray,"2025-02-08 14:23:33",0.73444,1,camelliagray
13395,13319569,"Mehar Shan Ali","2025-02-10 07:49:53",0.73444,1,meharshanali
13396,13324119,"­김유진 | 산업공학과 | 한양대(서울)","2025-02-11 06:31:31",0.73444,1,yujinkim818
13397,13012909,yk25_ttt,"2025-02-12 12:01:56",0.73444,2,yk25ttt
13398,13331121,Parabumba,"2025-02-12 14:57:31",0.73444,1,parabumba
13399,11692399,"Muhammed Yeter","2025-02-12 15:51:35",0.73444,1,syeter
13400,13337248,"Fedor Kurmanov","2025-02-16 22:50:13",0.73444,9,fedorkurmanov
13401,13351579,"Ultra Main","2025-02-16 17:26:26",0.73444,2,ultramain
13402,13376037,"Diva Sahu","2025-02-20 15:02:46",0.73444,1,divasahu
13403,9164700,"Ayman M.","2025-02-20 17:23:13",0.73444,1,csmohamedayman
13404,13377787,AnuPatel35,"2025-02-21 05:52:41",0.73444,3,anupatel35
13405,13385659,"Amaraizu Mmesoma","2025-02-22 09:01:43",0.73444,1,amaraizummesoma
13406,13423445,"Kendall Berry","2025-03-01 23:27:25",0.73444,1,jkendallberry
13407,12803801,"Yousef Fawzi","2025-03-02 19:08:20",0.73444,1,losif01
13408,13429029,hannod,"2025-03-03 05:32:16",0.73444,1,hannod
13409,13396347,"Bastian Fuh","2025-03-04 14:29:06",0.73444,8,bastianfuh
13410,12363126,kimminji20,"2025-03-05 00:53:38",0.73444,10,kimminji20
13411,13441082,Rarecookie,"2025-03-05 01:05:57",0.73444,10,rarecookie
13412,13173116,primerib,"2025-01-07 06:01:50",0.73205,4,shigerumorinaga
13413,11867773,"Iwao Shikase","2025-01-11 02:01:10",0.73205,5,iwaoshikase
13414,13199810,"YESH KUMAR","2025-01-09 07:18:51",0.73205,1,yeshkumar348
13415,13207005,Huoziang,"2025-01-11 09:26:36",0.73205,1,huoziang
13416,13211041,"Chad Newham","2025-01-12 17:02:35",0.73205,1,chadnewham
13417,13216849,"Takuto Miyamoto","2025-01-14 07:25:39",0.73205,1,takutomiyamoto
13418,13216942,a23.bpsm,"2025-01-14 07:52:25",0.73205,1,a23bpsm
13419,13239775,"Paulius Vanagas","2025-01-20 17:51:18",0.73205,2,pauliusvanagas
13420,13244087,"Harsh Pratap Singh #3","2025-01-21 19:45:04",0.73205,1,harshpratapml
13421,13245704,"Arham Rafique","2025-01-22 07:36:29",0.73205,1,arhamrafique
13422,13247411,"Nikhil Arora 1729","2025-01-22 16:40:29",0.73205,1,nikhilarora1729
13423,10686015,"Devesh Kumar #2","2025-01-27 14:55:15",0.73205,1,deveshanurag
13424,13272314,Aniket_rathore45,"2025-01-29 11:48:02",0.73205,2,aniketrathore45
13425,13272266,"Bill #4","2025-01-30 05:28:11",0.73205,15,bill1324
13426,13268858,キヌムラタクマ,"2025-02-01 14:58:56",0.73205,4,kinumura
13427,13281937,"David Huaman Oruna","2025-02-01 03:12:49",0.73205,1,davidoruna
13428,12599460,kanekotakumi,"2025-02-03 04:41:24",0.73205,1,kanekotakumi
13429,12599318,"D220 Sato Moeka","2025-02-03 04:53:11",0.73205,1,moekasato
13430,12657172,"OM BHANDWALDAR","2025-02-03 05:29:14",0.73205,1,ombhandwaldar
13431,13290168,SergioDeLeonn,"2025-02-03 10:47:02",0.73205,1,sergiodeleonn
13432,13291879,"Janice Asante","2025-02-04 04:28:54",0.73205,4,janiceasante
